trip_id,lorry_id,driver_id,class,fuel,corridor,depart,arrive,year,month,day,hour,distance_km,travel_minutes,avg_speed_kmh,idle_seconds,load_ratio,co_g,co2_g,nox_g,ch4_g,fuel_l,co2_baseline_g,fuel_baseline_l,idle_baseline_seconds,co2_saved_g,fuel_saved_l
3388,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-05-13T16:41:00,2026-05-13T21:11:53.196885,2026,5,13,16,295.24,270.9,65.4,349.3,0.62,779.85,230951.1,2843.8,12.998,101.38,264038.8,115.91,448.5,33087.8,14.52
3389,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-13T13:01:00,2026-05-13T16:54:19.788848,2026,5,13,13,296.43,233.3,76.2,380.5,0.45,681.65,201677.8,2483.35,11.361,88.53,201891.2,88.63,418.0,213.4,0.09
3390,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-05-13T11:55:00,2026-05-13T12:48:35.030601,2026,5,13,11,36.51,53.6,40.9,410.5,0.88,280.98,81748.8,1006.61,4.683,30.5,93115.9,34.74,493.5,11367.1,4.24
3391,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-05-13T11:46:00,2026-05-13T15:34:02.242542,2026,5,13,11,295.24,228.0,77.7,150.0,0.65,1085.76,322664.8,3973.11,18.096,120.4,322943.8,120.5,164.4,278.9,0.1
3392,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-05-13T19:38:00,2026-05-13T23:59:22.819265,2026,5,13,19,295.24,261.4,67.8,339.5,0.99,877.59,259928.9,3200.62,14.626,114.1,297648.4,130.66,440.7,37719.6,16.56
3393,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-13T20:38:00,2026-05-14T00:43:23.490141,2026,5,13,20,296.43,245.4,72.5,326.8,0.64,738.6,218740.8,2693.45,12.31,96.02,223505.0,98.11,389.3,4764.1,2.09
3394,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-05-13T07:56:00,2026-05-13T12:59:24.979832,2026,5,13,7,296.43,303.4,58.6,655.6,0.73,2525.71,748453.2,9216.03,42.095,223.42,1112511.0,332.09,918.9,364057.9,108.67
3395,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,Port Klang - KL Distribution,2026-05-13T05:54:00,2026-05-13T07:00:19.032682,2026,5,13,5,36.51,66.3,33.0,934.3,0.73,605.01,174961.8,2154.38,10.084,52.23,246799.7,73.67,1247.8,71837.9,21.44
3396,LRQ-0021,DRV-491,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-05-13T05:24:00,2026-05-13T09:37:49.598964,2026,5,13,5,295.24,253.8,69.8,542.6,0.51,1083.51,320409.9,3945.35,18.058,119.56,343907.1,128.32,667.7,23497.1,8.77
3397,LRQ-0022,DRV-439,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-05-13T10:23:00,2026-05-13T14:45:40.521008,2026,5,13,10,214.01,262.7,48.9,143.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.9,0.0,0.0
3398,LRQ-0022,DRV-439,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-05-13T11:47:00,2026-05-13T15:38:46.680398,2026,5,13,11,296.43,231.8,76.7,145.2,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.9,0.0,0.0
3399,LRQ-0022,DRV-439,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-13T07:41:00,2026-05-13T12:06:01.567377,2026,5,13,7,295.24,265.0,66.8,371.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.1,0.0,0.0
3400,LRQ-0023,DRV-825,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-13T06:19:00,2026-05-13T10:46:18.196450,2026,5,13,6,295.24,267.3,66.3,377.8,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.1,0.0,0.0
3401,LRQ-0024,DRV-230,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-13T19:56:00,2026-05-14T00:17:51.484622,2026,5,13,19,295.24,261.9,67.6,368.2,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.7,0.0,0.0
3402,LRQ-0025,DRV-791,Prime mover + trailer (Euro 5),diesel,Port Klang - KL Distribution,2026-05-13T05:59:00,2026-05-13T07:02:39.906379,2026,5,13,5,36.51,63.7,34.4,775.1,0.92,417.93,121144.2,1491.7,6.965,50.23,170918.6,70.86,1044.2,49774.4,20.64
3403,LRQ-0026,DRV-586,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-13T05:46:00,2026-05-13T10:03:44.404443,2026,5,13,5,296.43,257.7,69.0,428.5,0.38,685.04,202562.2,2494.24,11.417,88.92,211587.8,92.88,501.5,9025.7,3.96
3404,LRQ-0026,DRV-586,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-13T19:37:00,2026-05-14T00:12:57.647924,2026,5,13,19,296.43,276.0,64.4,414.2,0.91,871.04,257715.1,3173.36,14.517,113.13,299536.4,131.49,548.7,41821.3,18.36
3405,LRQ-0027,DRV-670,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-05-13T13:44:00,2026-05-13T17:37:06.796787,2026,5,13,13,214.01,233.1,55.1,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,LRQ-0027,DRV-670,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-05-13T20:44:00,2026-05-14T01:18:15.412437,2026,5,13,20,214.01,274.3,46.8,246.9,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0
3407,LRQ-0027,DRV-670,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-05-13T11:43:00,2026-05-13T15:35:32.262651,2026,5,13,11,296.43,232.5,76.5,190.8,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6,0.0,0.0
3408,LRQ-0028,DRV-365,Prime mover + trailer (Euro 3),diesel,Port Klang - KL Distribution,2026-05-13T06:53:00,2026-05-13T08:09:41.357636,2026,5,13,6,36.51,76.7,28.6,1227.4,0.65,737.39,212934.1,2621.95,12.29,63.56,544198.1,162.45,2012.8,331264.0,98.88
3409,LRQ-0028,DRV-365,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-05-13T18:00:00,2026-05-13T19:16:10.027814,2026,5,13,18,43.8,76.2,34.5,389.7,0.42,840.03,248202.2,3056.22,14.001,74.09,678592.7,202.56,650.9,430390.5,128.47
3410,LRQ-0029,DRV-492,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-05-13T07:56:00,2026-05-13T09:13:14.603115,2026,5,13,7,36.51,77.2,28.4,1085.9,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.6,0.0,0.0
3411,LRQ-0029,DRV-492,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-13T14:12:00,2026-05-13T18:15:13.629119,2026,5,13,14,295.24,243.2,72.8,325.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8,0.0,0.0
3412,LRQ-0029,DRV-492,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-13T05:55:00,2026-05-13T10:16:12.855840,2026,5,13,5,295.24,261.2,67.8,588.9,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0
3413,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-05-13T19:41:00,2026-05-14T00:22:26.215291,2026,5,13,19,296.43,281.4,63.2,742.7,0.87,1292.83,381514.1,4697.75,21.547,142.36,443514.9,165.49,983.7,62000.9,23.13
3414,LRQ-0031,DRV-737,Prime mover + trailer (Euro 3),diesel,East Coast (KL-Kuantan),2026-05-13T18:44:00,2026-05-13T23:54:25.315507,2026,5,13,18,214.01,310.4,41.4,339.3,0.69,3511.58,1043807.5,12852.85,58.526,311.58,1491386.6,445.19,458.9,447579.0,133.61
3415,LRQ-0032,DRV-358,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-13T06:05:00,2026-05-13T10:24:29.948991,2026,5,13,6,296.43,259.5,68.5,355.1,0.5,718.95,212848.0,2620.89,11.982,93.44,223788.6,98.24,429.1,10940.6,4.8
3416,LRQ-0032,DRV-358,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-05-13T16:30:00,2026-05-13T21:00:12.834469,2026,5,13,16,214.01,270.2,47.5,97.3,0.62,934.08,277794.3,3420.6,15.568,121.95,306774.7,134.67,115.3,28980.4,12.72
3417,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-13T16:23:00,2026-05-13T21:18:03.283990,2026,5,13,16,296.43,295.1,60.3,657.1,0.76,885.16,261070.6,3214.67,14.753,114.61,351442.9,154.28,858.6,90372.3,39.67
3418,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-05-13T09:40:00,2026-05-13T14:31:18.139684,2026,5,13,9,214.01,291.3,44.1,543.2,0.52,1006.14,297696.3,3665.66,16.769,130.68,353474.2,155.17,674.0,55777.9,24.49
3419,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-05-13T18:25:00,2026-05-13T22:59:18.844830,2026,5,13,18,295.24,274.3,64.6,534.0,0.42,747.15,220676.4,2717.28,12.452,96.87,279262.3,122.59,732.4,58585.9,25.72
3420,LRQ-0034,DRV-813,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-05-13T16:09:00,2026-05-13T17:15:06.929429,2026,5,13,16,43.8,66.1,39.8,301.5,0.84,475.75,140415.6,1729.0,7.929,58.22,188633.3,78.21,397.4,48217.7,19.99
3421,LRQ-0034,DRV-813,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-05-13T18:27:00,2026-05-13T19:44:07.674075,2026,5,13,18,43.8,77.1,34.1,447.3,0.55,576.01,169839.1,2091.3,9.6,70.41,464135.0,192.43,747.2,294295.8,122.01
3422,LRQ-0035,DRV-545,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-05-13T13:21:00,2026-05-13T17:17:02.305112,2026,5,13,13,214.01,236.0,54.4,175.5,0.92,971.08,288499.8,3552.42,16.185,134.56,291069.2,135.76,186.0,2569.4,1.2
3423,LRQ-0036,DRV-606,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-05-13T19:55:00,2026-05-13T21:09:20.549158,2026,5,13,19,43.8,74.3,35.4,406.9,0.83,592.2,174660.7,2150.67,9.87,72.41,362446.6,150.27,626.1,187785.9,77.85
3424,LRQ-0036,DRV-606,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-13T06:58:00,2026-05-13T11:45:36.488779,2026,5,13,6,296.43,287.6,61.8,661.0,0.54,1446.45,428242.5,5273.13,24.107,177.55,528348.6,219.05,842.1,100106.2,41.5
3425,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-05-13T15:53:00,2026-05-13T20:14:16.548620,2026,5,13,15,296.43,261.3,68.1,358.1,0.68,939.56,278528.2,3429.64,15.659,129.91,296635.5,138.36,429.1,18107.3,8.45
3426,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-05-13T09:50:00,2026-05-13T14:14:10.477796,2026,5,13,9,296.43,264.2,67.3,639.3,0.98,1040.96,307506.0,3786.45,17.349,143.43,330315.8,154.07,818.8,22809.9,10.64
3427,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-05-13T17:26:00,2026-05-13T22:37:55.504243,2026,5,13,17,296.43,311.9,57.0,795.0,0.36,991.86,292876.9,3606.32,16.531,136.6,487645.6,227.45,1163.9,194768.7,90.84
3428,LRQ-0038,DRV-377,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-05-13T06:36:00,2026-05-13T10:53:51.601614,2026,5,13,6,214.01,257.9,49.8,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,LRQ-0039,DRV-403,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-05-13T10:43:00,2026-05-13T14:44:15.416257,2026,5,13,10,295.24,241.3,73.4,382.7,0.82,1164.9,345127.2,4249.7,19.415,128.78,349484.9,130.4,435.1,4357.7,1.63
3430,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-05-13T20:46:00,2026-05-14T00:54:31.615272,2026,5,13,20,295.24,248.5,71.3,399.9,0.38,822.04,243531.6,2998.71,13.701,113.59,251288.1,117.21,483.6,7756.5,3.62
3431,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-05-13T17:52:00,2026-05-13T22:31:53.968230,2026,5,13,17,295.24,279.9,63.3,697.8,0.67,981.92,289959.9,3570.4,16.365,135.24,336544.0,156.97,901.9,46584.1,21.73
3432,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-05-13T12:47:00,2026-05-13T13:42:04.616418,2026,5,13,12,43.8,55.1,47.7,211.5,0.7,214.97,63269.3,779.06,3.583,29.51,65990.2,30.78,237.4,2720.9,1.27
3433,LRQ-0001,DRV-532,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-05-14T12:29:00,2026-05-14T13:30:01.524606,2026,5,14,12,36.51,61.0,35.9,914.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.8,0.0,0.0
3434,LRQ-0001,DRV-532,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-05-14T11:57:00,2026-05-14T15:50:56.008786,2026,5,14,11,296.43,233.9,76.0,274.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.4,0.0,0.0
3435,LRQ-0002,DRV-448,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-05-14T20:04:00,2026-05-14T21:16:28.143773,2026,5,14,20,36.51,72.5,30.2,1022.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.9,0.0,0.0
3436,LRQ-0002,DRV-448,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-14T12:19:00,2026-05-14T16:04:05.744005,2026,5,14,12,295.24,225.1,78.7,165.8,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0
3437,LRQ-0002,DRV-448,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-05-14T08:12:00,2026-05-14T13:02:52.293282,2026,5,14,8,296.43,290.9,61.1,616.2,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0
3438,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-05-14T05:13:00,2026-05-14T06:14:21.388417,2026,5,14,5,36.51,61.4,35.7,818.9,0.51,216.62,61807.2,761.06,3.61,28.83,72352.0,33.75,1005.4,10544.8,4.92
3439,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-05-14T07:07:00,2026-05-14T08:24:49.445458,2026,5,14,7,36.51,77.8,28.1,1135.7,0.48,280.51,79597.2,980.11,4.675,34.94,307847.6,135.14,2093.8,228250.4,100.2
3440,LRQ-0005,DRV-510,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-14T17:38:00,2026-05-14T22:17:44.452823,2026,5,14,17,295.24,279.7,63.3,688.3,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.3,0.0,0.0
3441,LRQ-0005,DRV-510,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-14T15:13:00,2026-05-14T19:35:14.864086,2026,5,14,15,295.24,262.2,67.5,659.9,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.5,0.0,0.0
3442,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-05-14T20:37:00,2026-05-14T21:44:25.149519,2026,5,14,20,43.8,67.4,39.0,354.2,0.74,468.19,137993.1,1699.17,7.803,57.21,188991.1,78.35,470.8,50998.1,21.14
3443,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,Port Klang - KL Distribution,2026-05-14T20:31:00,2026-05-14T21:34:48.608754,2026,5,14,20,36.51,63.8,34.3,716.6,0.98,444.42,129224.9,1591.2,7.407,53.58,199766.0,82.82,979.2,70541.0,29.25
3444,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-05-14T05:30:00,2026-05-14T09:43:07.779114,2026,5,14,5,295.24,253.1,70.0,500.8,0.48,871.72,257947.2,3176.22,14.529,120.31,276873.5,129.14,629.7,18926.2,8.83
3445,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-05-14T08:37:00,2026-05-14T09:52:41.375459,2026,5,14,8,43.8,75.7,34.7,408.5,0.6,382.61,112543.6,1385.8,6.377,52.49,272547.4,127.12,658.9,160003.8,74.63
3446,LRQ-0008,DRV-482,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-14T20:24:00,2026-05-15T00:36:53.048335,2026,5,14,20,295.24,252.9,70.0,661.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.9,0.0,0.0
3447,LRQ-0008,DRV-482,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-05-14T20:05:00,2026-05-14T21:17:22.703924,2026,5,14,20,36.51,72.4,30.3,1017.2,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.6,0.0,0.0
3448,LRQ-0008,DRV-482,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-05-14T13:05:00,2026-05-14T14:01:46.620265,2026,5,14,13,43.8,56.8,46.3,306.3,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.5,0.0,0.0
3449,LRQ-0009,DRV-775,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-05-14T19:21:00,2026-05-14T20:39:40.557787,2026,5,14,19,36.51,78.7,27.8,1216.9,0.57,421.92,120517.1,1483.98,7.032,44.97,483703.2,180.49,2193.5,363186.1,135.52
3450,LRQ-0010,DRV-330,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-05-14T20:19:00,2026-05-15T00:53:04.682952,2026,5,14,20,214.01,274.1,46.9,236.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.2,0.0,0.0
3451,LRQ-0011,DRV-690,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-05-14T11:06:00,2026-05-14T12:04:36.699026,2026,5,14,11,43.8,58.6,44.8,349.6,0.73,189.84,55207.2,679.79,3.164,24.23,58616.4,25.73,400.0,3409.2,1.5
3452,LRQ-0011,DRV-690,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-05-14T09:43:00,2026-05-14T10:59:15.023140,2026,5,14,9,36.51,76.3,28.7,1242.4,0.72,274.22,76974.1,947.81,4.57,33.79,192257.4,84.4,1916.1,115283.3,50.61
3453,LRQ-0011,DRV-690,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-05-14T19:11:00,2026-05-14T20:29:11.696865,2026,5,14,19,36.51,78.2,28.0,1188.0,0.35,263.58,74571.1,918.23,4.393,32.74,298372.6,130.98,2149.9,223801.4,98.24
3454,LRQ-0012,DRV-919,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-05-14T17:34:00,2026-05-14T22:09:32.236781,2026,5,14,17,295.24,275.5,64.3,436.1,0.86,2391.56,709621.4,8737.88,39.859,211.83,823356.1,245.78,557.7,113734.7,33.95
3455,LRQ-0012,DRV-919,Prime mover + trailer (Euro 3),diesel,Port Klang - KL Distribution,2026-05-14T13:44:00,2026-05-14T14:39:01.831210,2026,5,14,13,36.51,55.0,39.8,559.7,0.71,474.64,138246.3,1702.29,7.911,41.27,152612.2,45.56,664.7,14365.9,4.29
3456,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-05-14T10:18:00,2026-05-14T11:20:16.449299,2026,5,14,10,43.8,62.3,42.2,233.4,0.93,680.09,201128.7,2476.58,11.335,60.04,243519.0,72.69,292.8,42390.3,12.65
3457,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-05-14T06:21:00,2026-05-14T11:05:09.002767,2026,5,14,6,296.43,284.2,62.6,453.5,0.5,2180.84,647080.4,7967.78,36.347,193.16,798294.6,238.3,572.2,151214.2,45.14
3458,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-05-14T08:53:00,2026-05-14T10:08:09.920355,2026,5,14,8,43.8,75.2,35.0,377.1,0.78,930.56,274967.5,3385.79,15.509,82.08,666462.3,198.94,608.1,391494.8,116.86
3459,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-05-14T20:00:00,2026-05-15T00:32:19.371055,2026,5,14,20,296.43,272.3,65.3,505.7,0.64,1167.56,345491.3,4254.18,19.459,128.91,381172.2,142.23,631.5,35680.9,13.31
3460,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-14T17:11:00,2026-05-14T22:19:04.910904,2026,5,14,17,296.43,308.1,57.7,564.5,0.33,803.2,237330.2,2922.35,13.387,104.18,395170.5,173.47,822.6,157840.3,69.29
3461,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-14T15:37:00,2026-05-14T20:01:09.200224,2026,5,14,15,296.43,264.2,67.3,530.7,0.91,837.01,247113.0,3042.81,13.95,108.48,263251.8,115.56,635.2,16138.8,7.08
3462,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-05-14T19:58:00,2026-05-15T00:39:27.104184,2026,5,14,19,296.43,281.5,63.2,743.6,0.87,1052.49,310635.8,3824.99,17.542,144.89,361124.5,168.43,990.0,50488.7,23.55
3463,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-05-14T08:08:00,2026-05-14T09:28:33.261397,2026,5,14,8,36.51,80.6,27.2,1272.1,0.42,336.43,96129.0,1183.68,5.607,44.84,486938.4,227.12,2496.8,390809.4,182.28
3464,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-05-14T05:23:00,2026-05-14T09:30:54.081613,2026,5,14,5,214.01,247.9,51.8,207.0,0.61,780.03,231524.5,2850.86,13.001,101.63,237438.3,104.23,227.1,5913.8,2.6
3465,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-05-14T05:57:00,2026-05-14T06:50:44.444636,2026,5,14,5,43.8,53.7,48.9,25.0,0.8,191.49,56925.6,700.95,3.192,24.99,60910.9,26.74,28.9,3985.3,1.75
3466,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-05-14T08:02:00,2026-05-14T12:38:43.280785,2026,5,14,8,295.24,276.7,64.0,607.8,0.59,787.38,232273.8,2860.09,13.123,101.96,277696.0,121.9,758.5,45422.2,19.94
3467,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-05-14T18:05:00,2026-05-14T19:18:16.773082,2026,5,14,18,43.8,73.3,35.9,216.4,0.35,435.27,128774.1,1585.65,7.254,48.05,352171.9,131.41,361.5,223397.8,83.36
3468,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-05-14T16:32:00,2026-05-14T21:07:49.776502,2026,5,14,16,295.24,275.8,64.2,645.9,0.63,1176.33,347506.7,4279.0,19.605,129.67,397388.1,148.28,840.7,49881.4,18.61
3469,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-05-14T08:05:00,2026-05-14T12:55:48.412551,2026,5,14,8,296.43,290.8,61.2,612.4,0.32,741.65,218851.5,2694.81,12.361,96.07,280870.0,123.3,858.1,62018.4,27.22
3470,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-05-14T11:34:00,2026-05-14T15:27:58.030305,2026,5,14,11,296.43,234.0,76.0,276.5,0.61,2016.49,598989.4,7375.62,33.608,178.8,600327.4,179.2,308.5,1338.0,0.4
3471,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-05-14T13:50:00,2026-05-14T17:48:49.108049,2026,5,14,13,295.24,238.8,74.2,287.2,0.63,2057.0,610985.2,7523.32,34.283,182.38,624982.2,186.56,333.2,13997.0,4.18
3472,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-05-14T18:02:00,2026-05-14T23:09:35.352563,2026,5,14,18,296.43,307.6,57.8,912.8,0.38,2231.65,660058.7,8127.59,37.194,197.03,982732.0,293.35,1332.3,322673.3,96.32
3473,LRQ-0021,DRV-491,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-05-14T09:47:00,2026-05-14T14:06:44.255712,2026,5,14,9,296.43,259.7,68.5,373.1,0.51,1085.26,321628.2,3960.35,18.088,120.01,345391.9,128.88,489.6,23763.8,8.87
3474,LRQ-0022,DRV-439,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-05-14T05:32:00,2026-05-14T06:27:33.999672,2026,5,14,5,43.8,55.6,47.3,134.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.3,0.0,0.0
3475,LRQ-0022,DRV-439,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-05-14T08:17:00,2026-05-14T09:35:54.577025,2026,5,14,8,36.51,78.9,27.8,1173.4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314.1,0.0,0.0
3476,LRQ-0022,DRV-439,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-05-14T05:51:00,2026-05-14T09:56:14.724635,2026,5,14,5,214.01,245.2,52.4,47.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,0.0
3477,LRQ-0023,DRV-825,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-05-14T12:51:00,2026-05-14T16:46:04.971268,2026,5,14,12,295.24,235.1,75.4,449.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.6,0.0,0.0
3478,LRQ-0024,DRV-230,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-05-14T20:13:00,2026-05-15T00:16:39.854253,2026,5,14,20,296.43,243.7,73.0,223.2,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.2,0.0,0.0
